ciudad,codigo,UE,A111A,H001A,J000A,A121A,Q000A,Q000B,A700A,A131A
18017,325,13,2992.026,210.0,10.351,2352.534,97.11,12.512,2404.374,639.492
18017,327,109,604.252,376.0,11.476,480.634,169.38,23.838,607.006,123.618
18017,3273,37,587.713,181.0,8.017,471.506,145.729,22.103,596.866,116.207
18017,3274,6,,,,,,,,
18017,43,481,1926.499,4645.0,356.279,829.991,815.278,95.149,7089.158,1096.508
18017,431,137,1298.856,2743.0,189.174,481.01,267.408,34.389,5040.879,817.846
18017,4311,121,1232.995,2517.0,182.543,447.253,242.887,31.151,4871.564,785.742
18017,43111,25,,,,,,,,
18017,43112,18,315.302,378.0,37.831,108.906,66.825,6.718,2308.583,206.396
18017,431121,4,,,,,,,,
18017,431122,10,,,,,,,,
18017,43113,37,76.124,392.0,9.959,22.616,14.608,1.6,154.318,53.508
18017,43114,5,,,,,,,,
18017,43116,4,,,,,,,,
18017,43117,4,,,,,,,,
18017,4312,16,65.861,226.0,6.631,33.757,24.521,3.238,169.315,32.104
18017,43121,15,,,,,,,,
18017,431211,10,40.654,96.0,5.617,10.111,3.692,0.836,93.175,30.543
18017,433,33,56.685,210.0,7.184,160.567,39.649,3.077,290.56,-103.882
18017,4331,11,,,,,,,,
18017,46,7353,3839.707,22315.0,482.688,1492.556,2301.978,169.122,12444.467,2347.151
18017,461,3507,622.763,6688.0,75.039,204.244,390.819,27.653,1672.287,418.519
18017,4611,3068,526.055,5826.0,55.013,175.037,334.495,24.513,1449.398,351.018
18017,46111,1864,230.223,3248.0,9.379,49.026,162.699,11.891,456.039,181.197
18017,46112,553,100.903,1004.0,12.468,28.524,98.141,6.394,312.568,72.379
18017,461121,176,65.676,449.0,8.73,20.873,34.007,2.68,216.701,44.803
18017,461122,242,15.712,316.0,0.9,1.861,3.968,0.27,36.681,13.851
18017,46113,275,62.554,623.0,8.831,14.026,15.424,1.402,128.372,48.528
18017,46115,55,33.733,203.0,9.814,21.429,15.597,1.153,200.226,12.304
18017,4612,439,96.708,862.0,20.026,29.207,56.324,3.14,222.889,67.501
18017,46121,439,96.708,862.0,20.026,29.207,56.324,3.14,222.889,67.501
18017,461213,43,25.44,196.0,11.29,5.103,15.572,0.286,68.138,20.337
18017,462,282,,,,,,,,
18017,4621,269,657.206,2410.0,11.174,362.061,414.948,36.211,3424.437,295.145
18017,46211,269,657.206,2410.0,11.174,362.061,414.948,36.211,3424.437,295.145
18017,464,351,280.214,1429.0,48.668,120.141,94.155,5.851,814.412,160.073
18017,4641,351,280.214,1429.0,48.668,120.141,94.155,5.851,814.412,160.073
18017,46411,270,223.17,1236.0,43.834,99.81,79.311,4.266,742.412,123.36
18017,467,377,215.263,1304.0,49.025,65.604,135.165,14.746,557.616,149.659
18017,4671,377,215.263,1304.0,49.025,65.604,135.165,14.746,557.616,149.659
18017,48-49,72,522.637,1972.0,132.138,288.932,521.119,83.995,298.617,233.705
18017,485,26,150.561,840.0,39.415,80.773,200.853,42.118,83.108,69.788
18017,4852,8,16.636,144.0,4.777,10.838,22.523,4.863,11.554,5.798
19039,31-33,4556,128161.257,82786.0,8404.139,84298.338,55831.748,2580.917,89313.376,43862.919
19039,311,799,14887.887,14964.0,1605.131,11120.666,6586.8,453.717,11388.065,3767.221
19039,3114,16,273.131,413.0,23.576,237.908,100.006,13.257,238.31,35.223
19039,3115,42,2367.218,1636.0,13.564,2074.018,462.958,72.165,2092.77,293.2
19039,31151,4,2289.533,1424.0,1.316,1997.607,407.656,69.064,1997.607,291.926
19039,3116,21,4864.736,4634.0,796.323,3604.333,1644.2,130.305,3711.008,1260.403
19039,31161,21,4864.736,4634.0,796.323,3604.333,1644.2,130.305,3711.008,1260.403
19039,311612,2,,,,,,,,
19039,311613,16,,,,,,,,
19039,3118,636,4889.11,5896.0,593.096,2774.116,3460.289,184.449,2798.233,2114.994
19039,31181,285,,,,,,,,
19039,311811,2,,,,,,,,
19039,311812,283,,,,,,,,
19039,31183,350,354.921,1331.0,44.967,217.592,138.249,11.361,226.91,137.329
19039,3119,46,701.707,884.0,123.479,452.071,154.467,11.392,492.499,249.636
19039,31192,2,,,,,,,,
19039,312,42,27583.649,7238.0,850.268,12694.864,10089.141,482.559,14355.628,14888.785
19039,3121,40,,,,,,,,
19039,31211,39,,,,,,,,
19039,325,130,8198.11,4781.0,500.414,7124.676,7074.998,237.675,7689.706,1073.434
19039,3254,11,,,,,,,,
19039,327,162,11534.199,8322.0,909.124,9160.201,8484.879,345.988,9986.537,2373.998
19039,3273,72,4552.727,1616.0,91.772,3894.122,5399.662,274.0,4030.067,658.605
19039,3274,15,204.383,331.0,54.019,175.03,262.192,7.56,175.528,29.353
19039,331,28,39558.933,5387.0,761.299,25612.433,15629.741,375.873,26229.73,13946.5
19039,3312,18,39143.24,4913.0,702.359,25339.019,15541.541,370.892,25606.02,13804.221
19039,33122,11,34473.106,2778.0,488.242,21879.902,14087.646,355.357,22004.248,12593.204
19039,43,2863,18591.375,39797.0,3132.518,7085.161,6700.942,843.275,52704.339,11506.214
19039,431,225,5677.921,8639.0,556.224,2307.247,1593.462,168.412,14035.086,3370.674
19039,4311,189,2783.764,6472.0,485.49,1069.486,784.418,83.106,8635.542,1714.278
19039,43111,33,189.117,667.0,44.406,82.338,46.065,4.029,971.678,106.779
19039,43112,66,651.92,2550.0,127.832,295.884,410.738,41.384,3400.115,356.036
19039,431121,35,511.682,1487.0,117.82,229.813,294.661,31.208,2808.171,281.869
19039,431122,23,,,,,,,,
19039,43113,11,141.907,385.0,11.872,80.789,65.208,10.031,657.674,61.118
19039,43114,1,,,,,,,,
19039,43116,12,312.618,742.0,24.656,153.766,58.029,2.516,787.083,158.852
19039,43117,4,,,,,,,,
19039,4312,36,2894.157,2167.0,70.734,1237.761,809.044,85.306,5399.544,1656.396
19039,43121,30,2878.759,2083.0,61.164,1226.747,757.261,78.489,5296.237,1652.012
19039,431211,11,,,,,,,,
19039,433,246,1067.19,3239.0,229.763,453.293,310.182,49.804,3830.655,613.897
19039,4331,62,303.0,750.0,43.87,131.317,131.125,26.703,1688.432,171.683
19039,46,17362,21643.422,85739.0,2885.906,8497.418,11065.139,1064.509,70999.234,13146.004
19039,461,6536,1672.926,14608.0,249.612,559.04,1169.308,92.912,4062.9,1113.886
19039,4611,5917,1509.584,13449.0,237.743,491.01,994.52,72.307,3726.329,1018.574
19039,46111,4492,576.084,7984.0,40.367,161.374,567.809,35.922,1177.154,414.71
19039,46112,313,456.016,2261.0,72.882,136.209,207.985,18.038,1322.832,319.807
19039,461121,236,398.252,1601.0,62.302,107.586,194.893,16.706,1147.663,290.666
19039,461122,68,55.961,639.0,9.916,27.09,7.457,1.042,172.081,28.871
19039,46113,311,89.785,740.0,15.853,20.36,40.068,3.092,181.129,69.425
19039,46115,88,81.455,544.0,25.775,30.634,58.873,4.215,225.829,50.821
19039,4612,619,163.342,1159.0,11.869,68.03,174.788,20.605,336.571,95.312
19039,46121,617,,,,,,,,
19039,461213,144,8.574,210.0,1.063,2.255,12.565,0.731,13.685,6.319
19039,462,950,7293.569,19010.0,533.012,2489.5,3220.935,315.342,24237.106,4804.069
19039,4621,895,4841.216,12214.0,259.475,1844.702,2543.319,276.704,19798.06,2996.514
19039,46211,895,4841.216,12214.0,259.475,1844.702,2543.319,276.704,19798.06,2996.514
19039,464,936,1362.984,5320.0,220.506,565.134,673.348,35.791,3662.297,797.85
19039,4641,936,1362.984,5320.0,220.506,565.134,673.348,35.791,3662.297,797.85
19039,46411,606,1089.806,4218.0,178.158,422.633,545.76,24.048,3000.708,667.173
19039,467,1240,2047.13,6863.0,341.432,574.025,1658.095,233.994,4815.071,1473.105
19039,4671,1240,2047.13,6863.0,341.432,574.025,1658.095,233.994,4815.071,1473.105
19039,48-49,287,9648.975,19657.0,2146.274,5943.157,13700.844,1291.344,6396.129,3705.818
19039,481,1,,,,,,,,
19039,485,48,4678.037,9823.0,1154.281,2753.301,10704.844,887.065,3036.262,1924.736
19039,4852,15,,,,,,,,
20067,31-33,1920,2171.893,6614.0,352.584,1533.067,856.042,67.996,1570.635,638.826
20067,311,824,328.845,2013.0,36.12,198.928,174.251,15.237,202.779,129.917
20067,3114,3,,,,,,,,
20067,3115,46,20.424,160.0,2.623,9.453,10.41,1.091,9.74,10.971
20067,31151,2,,,,,,,,
20067,3116,1,,,,,,,,
20067,31161,1,,,,,,,,
20067,311612,1,,,,,,,,
20067,3118,717,227.078,1557.0,23.072,127.769,113.362,9.571,129.859,99.309
20067,31181,165,,,,,,,,
20067,311812,165,,,,,,,,
20067,31183,547,115.796,931.0,9.254,65.425,41.939,3.242,65.813,50.371
20067,3119,24,24.427,108.0,3.861,17.084,20.962,1.481,17.734,7.343
20067,31192,8,11.006,34.0,1.566,8.145,9.172,0.582,8.697,2.861
20067,312,85,1397.609,1814.0,255.521,1068.352,419.335,28.245,1093.439,329.257
20067,3121,85,1397.609,1814.0,255.521,1068.352,419.335,28.245,1093.439,329.257
20067,31211,76,1388.941,1785.0,254.462,1061.85,412.536,27.686,1086.64,327.091
20067,325,8,4.54,27.0,1.541,3.2,11.422,0.88,3.221,1.34
20067,3254,2,,,,,,,,
20067,327,53,54.424,164.0,2.931,38.312,27.048,2.463,38.704,16.112
20067,3273,19,48.309,77.0,1.884,34.86,17.398,1.876,35.169,13.449
20067,3274,4,,,,,,,,
20067,43,573,1892.734,4775.0,212.7,847.007,999.596,123.333,6487.434,1045.727
20067,431,102,836.526,1665.0,78.617,419.344,415.895,69.868,2959.279,417.182
20067,4311,87,764.985,1384.0,62.027,390.828,381.033,65.358,2828.679,374.157
20067,43111,34,256.273,516.0,34.27,171.621,86.15,13.754,1571.675,84.652
20067,43112,2,,,,,,,,
20067,431122,1,,,,,,,,
20067,43113,14,11.472,53.0,1.124,2.117,4.332,0.646,24.677,9.355
20067,43114,5,38.889,57.0,3.647,25.829,185.34,44.581,205.616,13.06
20067,43116,4,,,,,,,,
20067,43117,1,,,,,,,,
20067,4312,15,71.541,281.0,16.59,28.516,34.862,4.509,130.6,43.025
20067,43121,14,,,,,,,,
20067,431211,8,51.592,232.0,15.875,19.128,11.141,0.018,82.551,32.464
20067,433,52,132.957,599.0,19.876,92.406,57.704,4.376,455.995,40.551
20067,4331,18,10.031,128.0,6.67,81.39,24.038,1.411,119.986,-71.359
20067,46,10882,4420.651,29957.0,630.568,1596.254,3146.502,205.135,15444.741,2824.397
20067,461,4726,658.968,8153.0,76.889,172.834,457.197,33.035,1511.106,486.134
20067,4611,4406,617.132,7532.0,67.991,154.351,418.143,28.598,1411.416,462.781
20067,46111,2190,175.227,3429.0,15.489,47.35,159.278,10.718,365.759,127.877
20067,46112,614,138.989,1142.0,12.527,28.156,59.784,4.037,428.906,110.833
20067,461121,308,103.707,703.0,8.761,22.175,40.649,2.752,340.108,81.532
20067,461122,263,28.815,350.0,2.517,3.043,12.19,0.716,72.056,25.772
20067,46113,712,55.398,1094.0,3.22,14.645,63.067,3.737,114.997,40.753
20067,46115,209,61.03,418.0,6.479,8.414,39.428,2.577,128.207,52.616
20067,4612,320,41.836,621.0,8.898,18.483,39.054,4.437,99.69,23.353
20067,46121,320,41.836,621.0,8.898,18.483,39.054,4.437,99.69,23.353
20067,461213,119,9.096,295.0,5.415,6.278,21.558,3.331,28.868,2.818
20067,462,118,1036.75,3809.0,25.952,409.81,694.117,45.514,3775.803,626.94
20067,4621,110,640.095,3160.0,7.834,337.667,586.407,38.805,3096.653,302.428
20067,46211,110,640.095,3160.0,7.834,337.667,586.407,38.805,3096.653,302.428
20067,464,480,441.72,2072.0,62.054,148.325,119.267,13.269,1063.229,293.395
20067,4641,480,441.72,2072.0,62.054,148.325,119.267,13.269,1063.229,293.395
20067,46411,325,379.174,1578.0,43.607,119.214,62.49,8.838,948.927,259.96
20067,467,473,316.347,1764.0,71.703,110.838,173.19,19.901,950.401,205.509
20067,4671,473,316.347,1764.0,71.703,110.838,173.19,19.901,950.401,205.509
20067,48-49,126,420.414,2206.0,108.47,284.997,627.09,55.808,294.041,135.417
20067,481,1,,,,,,,,
20067,485,60,210.397,1228.0,68.343,131.98,414.595,33.884,136.784,78.417
20067,4852,39,158.147,878.0,56.023,96.33,271.189,19.884,99.73,61.817
20515,31-33,472,185.622,861.0,6.131,133.41,450.656,24.147,162.256,52.212
20515,311,265,53.512,439.0,3.129,30.311,33.278,2.425,30.385,23.201
20515,3114,2,,,,,,,,
20515,3115,4,,,,,,,,
20515,3116,6,1.932,8.0,0.012,1.361,0.002,0.0,1.361,0.571
20515,31161,6,1.932,8.0,0.012,1.361,0.002,0.0,1.361,0.571
20515,311613,2,,,,,,,,
20515,3118,228,46.999,384.0,2.701,26.369,32.746,2.354,26.437,20.63
20515,31181,63,14.48,132.0,0.913,8.232,2.505,0.21,8.232,6.248
20515,311812,63,14.48,132.0,0.913,8.232,2.505,0.21,8.232,6.248
20515,31183,165,32.519,252.0,1.788,18.137,30.241,2.144,18.205,14.382
20515,3119,17,1.292,18.0,0.0,0.703,0.018,0.002,0.703,0.589
20515,312,17,9.425,67.0,1.46,3.194,7.856,0.828,3.248,6.231
20515,3121,17,9.425,67.0,1.46,3.194,7.856,0.828,3.248,6.231
20515,31211,16,,,,,,,,
20515,325,4,,,,,,,,
20515,327,14,95.798,101.0,0.306,90.592,399.932,20.132,118.222,5.206
20515,3273,8,95.139,81.0,0.306,90.244,399.609,20.114,117.874,4.895
20515,3274,1,,,,,,,,
20515,43,35,245.838,411.0,47.645,82.225,117.359,9.855,546.822,163.613
20515,431,12,,,,,,,,
20515,4311,6,,,,,,,,
20515,43113,1,,,,,,,,
20515,43116,1,,,,,,,,
20515,4312,6,230.901,271.0,42.562,67.509,56.148,4.627,320.674,163.392
20515,43121,6,230.901,271.0,42.562,67.509,56.148,4.627,320.674,163.392
20515,431211,3,208.862,216.0,42.421,58.257,23.712,0.911,271.055,150.605
20515,46,1228,221.398,2423.0,35.888,54.579,270.316,16.439,720.568,166.819
20515,461,829,59.025,1330.0,3.479,15.372,59.135,3.578,129.189,43.653
20515,4611,723,44.925,1149.0,2.667,9.366,49.649,3.076,103.155,35.559
20515,46111,478,25.183,762.0,1.079,5.27,42.954,2.363,47.859,19.913
20515,46112,106,8.035,169.0,0.649,1.86,3.614,0.427,31.82,6.175
20515,461121,56,4.447,105.0,0.601,1.171,2.215,0.176,19.0,3.276
20515,461122,36,2.811,49.0,0.048,0.607,1.28,0.244,10.009,2.204
20515,46113,56,5.49,97.0,0.411,1.235,1.451,0.159,11.71,4.255
20515,46115,12,1.347,20.0,0.195,0.141,0.247,0.014,3.773,1.206
20515,4612,106,14.1,181.0,0.812,6.006,9.486,0.502,26.034,8.094
20515,46121,106,14.1,181.0,0.812,6.006,9.486,0.502,26.034,8.094
20515,461213,51,,,,,,,,
20515,462,14,57.471,167.0,7.807,6.048,60.228,1.986,126.703,51.423
20515,4621,11,18.248,52.0,1.814,4.003,7.702,0.836,62.646,14.245
20515,46211,11,18.248,52.0,1.814,4.003,7.702,0.836,62.646,14.245
20515,464,20,7.949,62.0,3.367,1.098,3.744,0.195,18.627,6.851
20515,4641,20,7.949,62.0,3.367,1.098,3.744,0.195,18.627,6.851
20515,46411,20,7.949,62.0,3.367,1.098,3.744,0.195,18.627,6.851
20515,467,37,19.709,132.0,3.943,3.27,63.437,4.494,36.585,16.439
20515,4671,37,19.709,132.0,3.943,3.27,63.437,4.494,36.585,16.439
20515,48-49,12,30.105,159.0,6.369,20.737,37.013,5.755,21.249,9.368
20515,485,6,17.582,56.0,2.643,12.219,20.951,3.84,12.547,5.363
20515,4852,1,,,,,,,,
21114,31-33,6418,80523.11,69809.0,5460.289,59872.642,28926.305,2275.403,63156.827,20650.468
21114,311,2492,23344.558,15020.0,727.178,17214.474,4780.698,336.516,17929.961,6130.084
21114,3114,22,6632.149,908.0,156.82,5833.837,218.334,8.67,5835.129,798.312
21114,3115,95,18.214,240.0,9.867,18.874,64.489,5.777,19.738,-0.66
21114,31151,6,0.305,57.0,7.889,6.575,36.494,3.975,7.341,-6.27
21114,3116,14,,,,,,,,
21114,31161,14,,,,,,,,
21114,311612,1,,,,,,,,
21114,311613,10,,,,,,,,
21114,3118,2236,5343.982,8461.0,413.23,3080.399,804.993,55.518,3180.334,2263.583
21114,31181,828,2906.629,3454.0,208.063,1286.509,403.009,23.952,1293.011,1620.12
21114,311811,1,,,,,,,,
21114,311812,827,,,,,,,,
21114,31183,1391,377.406,2692.0,24.813,225.566,120.3,10.76,226.527,151.84
21114,3119,62,290.522,684.0,28.405,197.512,87.261,7.58,221.495,93.01
21114,31192,5,14.879,68.0,2.057,9.201,9.828,1.069,9.203,5.678
21114,312,455,1513.241,1753.0,67.892,1026.403,1160.498,97.041,1078.193,486.838
21114,3121,454,,,,,,,,
21114,31211,450,,,,,,,,
21114,325,78,6720.841,3360.0,468.03,4664.396,2211.36,184.177,5078.778,2056.445
21114,3254,17,517.02,635.0,120.91,313.328,355.321,28.598,350.258,203.692
21114,327,205,499.974,1360.0,64.504,339.526,251.077,28.165,387.203,160.448
21114,3273,85,293.793,642.0,29.025,201.371,171.666,19.938,203.43,92.422
21114,3274,8,1.388,18.0,0.3,0.795,0.295,0.051,0.797,0.593
21114,331,13,226.29,483.0,27.206,182.306,119.744,7.812,184.259,43.984
21114,3312,4,,,,,,,,
21114,33122,3,,,,,,,,
21114,43,2529,9803.554,22746.0,1754.568,3445.638,4360.305,444.602,33198.506,6357.916
21114,431,377,4122.002,7835.0,607.799,1572.849,1506.519,174.13,14454.206,2549.153
21114,4311,348,3604.602,6179.0,447.642,1397.191,1237.909,140.198,13367.292,2207.411
21114,43111,89,1175.006,2742.0,234.431,450.143,598.128,81.094,5897.321,724.863
21114,43112,33,252.668,354.0,17.454,106.686,168.816,9.934,1571.369,145.982
21114,431121,18,70.189,150.0,9.683,14.412,35.169,3.17,631.728,55.777
21114,431122,13,,,,,,,,
21114,43113,117,92.283,403.0,11.827,18.762,104.923,6.705,255.362,73.521
21114,43114,27,127.938,186.0,3.525,34.505,15.344,2.629,845.027,93.433
21114,43116,13,571.553,875.0,58.887,250.827,219.59,24.746,1479.407,320.726
21114,43117,3,,,,,,,,
21114,4312,29,517.4,1656.0,160.157,175.658,268.61,33.932,1086.914,341.742
21114,43121,27,,,,,,,,
21114,431211,17,437.909,1401.0,155.119,141.152,166.464,21.545,792.172,296.757
21114,433,163,438.317,1742.0,113.97,205.133,128.154,14.827,2320.113,233.184
21114,4331,49,148.09,860.0,72.897,122.061,83.934,7.897,1457.518,26.029
21114,46,32547,18482.622,92384.0,1981.056,6452.848,10952.737,920.387,59100.842,12029.774
21114,461,15139,2061.524,27403.0,181.31,596.735,935.932,81.67,4940.624,1464.789
21114,4611,14764,1963.02,26606.0,166.951,554.42,908.556,79.409,4661.05,1408.6
21114,46111,8673,718.516,14164.0,30.933,180.584,407.556,30.239,1532.219,537.932
21114,46112,1590,528.219,3433.0,37.043,165.369,176.324,20.398,1435.079,362.85
21114,461121,902,406.39,2165.0,23.674,136.901,127.263,14.878,1033.466,269.489
21114,461122,623,104.263,1078.0,10.215,22.286,41.613,4.765,360.4,81.977
21114,46113,2371,306.128,4459.0,18.439,71.214,148.611,10.829,662.531,234.914
21114,46115,339,87.837,870.0,23.072,34.09,43.023,5.623,399.443,53.747
21114,4612,375,98.504,797.0,14.359,42.315,27.376,2.261,279.574,56.189
21114,46121,369,,,,,,,,
21114,461213,116,15.591,216.0,1.193,4.583,10.675,0.741,33.499,11.008
21114,462,580,5717.076,13052.0,228.336,1833.392,4130.828,245.93,17011.361,3883.684
21114,4621,547,3445.592,7960.0,90.268,1238.653,3338.617,205.434,12849.482,2206.939
21114,46211,547,3445.592,7960.0,90.268,1238.653,3338.617,205.434,12849.482,2206.939
21114,464,1434,1127.256,5618.0,159.272,493.617,202.048,20.042,3808.517,633.639
21114,4641,1434,1127.256,5618.0,159.272,493.617,202.048,20.042,3808.517,633.639
21114,46411,1051,1013.611,4856.0,143.084,451.217,166.651,16.202,3614.439,562.394
21114,467,2318,1417.425,7284.0,217.279,455.627,783.486,66.247,3363.796,961.798
21114,4671,2318,1417.425,7284.0,217.279,455.627,783.486,66.247,3363.796,961.798
21114,48-49,277,5071.311,11770.0,869.955,2908.504,3012.678,448.015,3086.87,2162.807
21114,485,100,2585.749,6408.0,422.576,1585.414,1811.047,280.448,1704.709,1000.335
21114,4852,18,1459.128,2330.0,252.709,772.371,521.603,70.779,856.884,686.757
22014,31-33,2991,112008.136,78912.0,6877.848,87210.704,34097.106,2761.043,93174.695,24797.432
22014,311,962,15229.943,6580.0,361.886,7954.022,3125.754,258.188,8426.339,7275.921
22014,3114,5,,,,,,,,
22014,3115,110,4702.474,1442.0,204.466,2829.751,1106.753,75.586,3086.255,1872.723
22014,31151,14,4665.026,1239.0,201.558,2810.698,1091.257,74.323,3067.126,1854.328
22014,3116,8,,,,,,,,
22014,31161,8,,,,,,,,
22014,311613,5,,,,,,,,
22014,3118,797,653.502,2570.0,88.04,406.678,292.927,26.428,413.621,246.824
22014,31181,310,,,,,,,,
22014,311812,310,,,,,,,,
22014,31183,485,329.067,1118.0,26.314,202.107,152.547,13.206,204.164,126.96
22014,3119,20,209.887,222.0,4.731,152.369,34.909,4.172,162.35,57.518
22014,31192,1,,,,,,,,
22014,312,42,2687.169,729.0,156.712,2544.717,923.605,92.484,2558.461,142.452
22014,3121,42,2687.169,729.0,156.712,2544.717,923.605,92.484,2558.461,142.452
22014,31211,41,,,,,,,,
22014,325,55,16142.83,4772.0,555.155,12846.669,4421.708,412.573,14419.422,3296.161
22014,3254,15,758.832,1776.0,156.583,538.643,370.027,38.501,660.99,220.189
22014,327,64,4296.487,2864.0,452.874,3215.865,4331.583,272.482,3381.061,1080.622
22014,3273,26,482.447,355.0,30.669,366.078,173.018,17.809,372.517,116.369
22014,3274,4,,,,,,,,
22014,331,6,82.778,438.0,39.998,48.402,27.405,2.698,63.877,34.376
22014,3312,3,,,,,,,,
22014,33122,3,,,,,,,,
22014,43,1913,10829.56,19457.0,1959.528,3916.058,3497.264,379.076,35293.615,6913.502
22014,431,329,3777.053,5169.0,397.213,1639.186,709.104,69.547,15661.493,2137.867
22014,4311,299,2276.31,3988.0,209.161,1336.406,605.755,55.745,13603.204,939.904
22014,43111,44,190.928,561.0,34.195,60.988,126.4,10.821,1305.76,129.94
22014,43112,32,,,,,,,,
22014,431121,16,,,,,,,,
22014,431122,12,,,,,,,,
22014,43113,151,,,,,,,,
22014,43114,3,,,,,,,,
22014,43116,13,892.571,793.0,38.854,438.935,121.87,11.893,5244.347,453.636
22014,43117,3,100.814,588.0,33.352,24.722,14.765,0.929,473.808,76.092
22014,4312,30,1500.743,1181.0,188.052,302.78,103.349,13.802,2058.289,1197.963
22014,43121,29,,,,,,,,
22014,431211,20,1169.079,795.0,117.179,204.877,45.882,7.567,1426.661,964.202
22014,433,95,283.432,1087.0,79.298,194.145,132.451,17.692,1214.234,89.287
22014,4331,18,62.026,233.0,19.971,94.571,50.284,4.617,605.534,-32.545
22014,46,15782,12193.716,51711.0,1437.843,4040.42,7417.37,538.959,36673.081,8153.296
22014,461,6150,1606.505,12787.0,247.355,441.262,1064.148,78.061,3671.821,1165.243
22014,4611,5921,1350.136,11807.0,160.042,332.922,819.729,64.024,3054.284,1017.214
22014,46111,3383,494.513,6014.0,22.364,99.956,372.349,25.442,1026.428,394.557
22014,46112,786,251.314,1774.0,40.199,59.062,140.183,13.181,649.062,192.252
22014,461121,449,164.695,1177.0,28.439,38.436,105.88,9.698,426.576,126.259
22014,461122,313,66.084,533.0,8.547,14.672,28.561,3.11,193.923,51.412
22014,46113,708,222.05,1597.0,21.616,64.982,129.497,10.142,433.909,157.068
22014,46115,218,217.318,733.0,41.736,35.762,52.537,5.036,435.35,181.556
22014,4612,229,256.369,980.0,87.313,108.34,244.419,14.037,617.537,148.029
22014,46121,224,255.728,971.0,87.253,108.179,243.677,13.979,616.568,147.549
22014,461213,40,121.737,507.0,72.202,40.046,200.881,10.37,133.067,81.691
22014,462,495,3891.989,7140.0,190.935,1113.845,2433.279,139.776,10978.513,2778.144
22014,4621,475,2698.317,5231.0,115.538,841.65,2022.681,127.324,9219.809,1856.667
22014,46211,475,2698.317,5231.0,115.538,841.65,2022.681,127.324,9219.809,1856.667
22014,464,789,637.475,2802.0,94.626,215.33,136.879,9.854,1715.546,422.145
22014,4641,789,637.475,2802.0,94.626,215.33,136.879,9.854,1715.546,422.145
22014,46411,608,555.066,2342.0,79.265,186.534,104.489,5.829,1558.552,368.532
22014,467,1238,1099.711,4222.0,155.378,338.325,719.375,90.497,2217.701,761.386
22014,4671,1238,1099.711,4222.0,155.378,338.325,719.375,90.497,2217.701,761.386
22014,48-49,193,5138.478,9134.0,1325.179,2844.067,18273.024,940.545,3027.773,2294.411
22014,485,22,327.856,1874.0,88.038,145.388,897.826,214.123,157.583,182.468
22014,4852,3,,,,,,,,
23004,31-33,551,1885.971,2726.0,173.364,1427.462,2808.557,74.679,1647.975,458.509
23004,311,225,1157.631,1289.0,130.908,837.045,2119.34,29.981,1014.481,320.586
23004,3114,2,,,,,,,,
23004,3115,8,3.924,23.0,0.412,2.388,2.298,0.203,2.467,1.536
23004,31151,1,,,,,,,,
23004,3116,6,,,,,,,,
23004,31161,6,,,,,,,,
23004,3118,200,134.198,625.0,13.698,65.162,41.312,3.351,65.926,69.036
23004,31181,84,,,,,,,,
23004,311812,84,,,,,,,,
23004,31183,115,81.265,278.0,5.645,36.235,21.703,1.722,36.607,45.03
23004,3119,6,6.689,45.0,1.315,3.974,10.161,1.024,4.002,2.715
23004,312,29,290.19,389.0,10.809,263.314,90.355,8.194,271.482,26.876
23004,3121,28,,,,,,,,
23004,31211,28,,,,,,,,
23004,325,2,,,,,,,,
23004,327,13,243.745,177.0,4.214,196.255,431.846,23.135,226.409,47.49
23004,3273,10,,,,,,,,
23004,3274,1,,,,,,,,
23004,43,220,941.181,1942.0,130.742,330.08,347.522,41.825,2399.038,611.101
23004,431,69,721.91,1276.0,99.251,272.691,191.756,26.915,1841.262,449.219
23004,4311,60,515.068,853.0,62.053,198.45,91.814,10.243,1425.431,316.618
23004,43111,33,202.379,355.0,12.894,95.186,33.999,3.639,596.502,107.193
23004,43112,3,,,,,,,,
23004,431122,1,,,,,,,,
23004,43113,6,3.055,32.0,0.857,2.341,3.347,0.412,17.965,0.714
23004,43114,1,,,,,,,,
23004,43116,3,,,,,,,,
23004,43117,2,,,,,,,,
23004,4312,9,206.842,423.0,37.198,74.241,99.942,16.672,415.831,132.601
23004,43121,9,206.842,423.0,37.198,74.241,99.942,16.672,415.831,132.601
23004,431211,4,,,,,,,,
23004,433,16,,,,,,,,
23004,4331,1,,,,,,,,
23004,46,3214,2379.504,11183.0,254.277,828.432,1234.634,101.313,7664.963,1551.072
23004,461,1479,298.939,2841.0,33.868,79.456,189.214,14.324,581.878,219.483
23004,4611,1361,242.495,2538.0,22.654,50.965,151.061,11.475,419.672,191.53
23004,46111,943,114.227,1699.0,11.704,26.831,107.093,7.48,199.51,87.396
23004,46112,250,78.656,451.0,3.821,14.62,23.687,1.725,147.301,64.036
23004,461121,138,63.761,270.0,2.627,12.122,14.545,1.114,112.239,51.639
23004,461122,97,11.948,154.0,0.938,1.833,6.864,0.424,27.979,10.115
23004,46113,91,27.221,209.0,2.945,4.203,9.085,0.679,32.49,23.018
23004,46115,17,16.557,81.0,3.119,3.523,6.143,1.192,28.856,13.034
23004,4612,118,56.444,303.0,11.214,28.491,38.153,2.849,162.206,27.953
23004,46121,116,,,,,,,,
23004,461213,30,8.314,45.0,0.36,3.673,4.301,0.296,14.932,4.641
